indicator_type	match	file	line	context
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	76983	Failed to process package rollback boundary.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	76987	Failed to plan dependency actions for package: %ls
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	76994	Failed to calculate execute actions for package: %ls
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	76996	Failed to begin plan dependency actions for package: %ls
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	76999	Failed to complete plan dependency actions for package: %ls
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77011	Failed to begin plan dependency actions to package: %ls
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77013	Failed to complete plan dependency actions for related bundle package: %ls
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77014	Failed to begin plan dependency actions for related bundle package: %ls
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77015	Failed to plan related bundle package provider actions.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77064	Failed to plan package dependency actions.
keyword	container	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77237	Failed to duplicate file handle for attached container.
keyword	cache	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77271	Failed to initialize cache source path.
keyword	cache	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77276	c:\agent\_work\36\s\wix\src\burn\engine\cache.cpp
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77290	Failed to get %hs package cache root directory.
keyword	cache	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77291	Failed to construct cache path.
keyword	cache	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77292	Failed to ensure cache path was backslash terminated.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77293	Failed to get old %hs package cache root directory.
keyword	cache	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77304	Failed to get current path for process to cache to clean room.
keyword	cache	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77305	Failed to cache bundle to clean room.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77345	Failed to construct %hs package cache directory name.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77346	Failed to backslash terminate default %hs package cache directory name.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77348	Failed to backslash terminate redirected per-machine package cache directory name.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77349	Failed to copy default package cache directory to current package cache directory.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77350	Failed to copy %hs package cache root directory.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77351	Failed to compare default and current package cache directories.
keyword	cache	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77398	Failed to calculate cache path.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77529	Failed to read EXE package id.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77534	Failed to read MSI package id.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77544	Failed to read MSP package id.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77552	Failed to read MSU package id.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77556	Failed to execute package provider action.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77558	Failed to execute package dependency action.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77562	Failed to load compatible package.
keyword	container	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77670	Failed to extract all files from container, erf: %d:%X:%d
keyword	container	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77681	Failed to duplicate handle to cab container.
keyword	container	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77682	Failed to add virtual file pointer for cab container.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77708	Invalid Exe package action: %d.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77709	Failed to copy package arguments.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77710	Failed to evaluate executable package command-line condition.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77764	UX aborted detect compatible MSI package.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77765	Failed to copy the installed ProductCode to the package.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77781	Failed to allocate memory for compatible MSI package.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77782	Failed to copy installed ProductCode to compatible package.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77783	Failed to detect compatible package from provider key.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77785	Failed to read version from compatible package.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77786	Failed to copy installed ProductCode as compatible package ID.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77787	Failed to format log path variable for compatible package.
keyword	cache	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77788	Failed to format cache ID for compatible package.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77789	Failed to allocate for compatible package providers.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77911	Failed to get the package provider information.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77912	Failed to get the package default provider information.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77928	Failed to register the package providers.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77942	Failed to get the provider key package id.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77952	Failed to initialize package from related bundle id: %ls
keyword	download	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77982	Failed attempt to download update feed from URL: '%ls' to: '%ls'
keyword	download	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	77984	Failed to download update feed.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	78027	Failed to execute package provider registration action.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	78029	Failed to execute compatible package action.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	78050	Failed to register the package provider on per-machine package.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	78051	Failed to register the package provider on per-user package.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	78054	Failed to load compatible package on per-machine package.
keyword	payload	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	78079	Failed to copy key for pseudo bundle payload.
keyword	download	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	78082	Failed to copy download source for pseudo bundle.
keyword	payload	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	78083	Failed to allocate memory for pseudo bundle payload hash.
keyword	cache	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	78085	Failed to copy cache id for pseudo bundle.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	78087	Failed to append relation type to install arguments for related bundle package
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	78089	Failed to append relation type to repair arguments for related bundle package
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	78091	Failed to append relation type to uninstall arguments for related bundle package
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	78094	Failed to allocate space for burn package payload inside of passthrough bundle.
keyword	payload	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	78095	Failed to copy key for passthrough pseudo bundle payload.
keyword	download	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	78098	Failed to copy download source for passthrough pseudo bundle.
keyword	cache	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	78100	Failed to copy cache id for passthrough pseudo bundle.
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	78102	Failed to copy install arguments for passthrough bundle package
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	78103	Failed to copy related arguments for passthrough bundle package
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	78104	Failed to copy uninstall arguments for passthrough bundle package
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	78647	Detected compatible package: %1!ls!, provider: %2!ls!, installed: %3!ls!, version: %4!ls!, chained: %5!ls!
keyword	package	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	78659	Will remove orphan package: %1!ls!, installed: %2!ls!, chained: %3!ls!
keyword	module	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	83213	Failed to get the name of the module
keyword	container	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	83226	Failed to read container header.
keyword	container	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	83227	Failed to allocate memory to hold container handles.
keyword	container	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	83232	Failed to verify box container #%d.
keyword	container	/Users/tzoharlary/PTS files/pts_setup_8_11_1.exe	83233	Failed to extract all files out of box container #%d.
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	222	Failed to initialize internal cache functionality.
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	268	Failed to allocate full name of cache pipe: %ls
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	281	Failed to post terminate message to child process cache thread.
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	285	Failed to allocate name of parent cache pipe.
keyword	container	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	291	Failed to allocate memory for container sizes.
keyword	module	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	313	Failed to get path for executing module to read section info.
keyword	container	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	314	Unexpected container format.
keyword	container	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	315	Failed to find container info, too few elements: %u
keyword	Payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	316	Failed to get @Payload.
keyword	payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	319	Failed to allocate memory for payload structs.
keyword	payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	321	Failed to get payload node count.
keyword	payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	326	Failed to find payload for catalog file.
keyword	payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	328	Failed to find payload.
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	330	Failed to allocate memory for package payloads.
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	331	e:\delivery\dev\wix36_dev11\src\burn\engine\package.cpp
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	332	Failed to get package node count.
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	333	Failed to select package nodes.
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	340	Failed to allocate memory for patch sequence information to package lookup.
keyword	payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	342	Failed to parse payload references.
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	343	Failed to parse MSU package.
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	344	Failed to parse MSP package.
keyword	Cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	358	Failed to get @Cache.
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	360	Failed to parse MSI package.
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	361	Failed to parse EXE package.
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	362	Failed to allocate memory for package structs.
keyword	Payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	368	Failed to hex decode the Payload/@Hash.
keyword	container	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	379	Failed to to find container: %ls
keyword	Container	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	380	Failed to get @Container.
keyword	payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	384	e:\delivery\dev\wix36_dev11\src\burn\engine\payload.cpp
keyword	payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	385	Failed to select payload nodes.
keyword	payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	390	Failed to find embedded payload: %ls
keyword	Payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	392	Payload was not found in container: %ls
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	407	Failed to build cache directory.
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	426	Failed to copy uninstall arguments for related bundle package
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	427	Failed to copy repair arguments for related bundle package
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	428	Failed to copy install arguments for related bundle package
keyword	payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	430	Failed to allocate space for burn payload inside of related bundle struct
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	431	Failed to allocate space for burn package payload inside of related bundle struct
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	437	Failed to read cache path from registry for bundle: %ls
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	443	Failed to initialize package from bundle id: %ls
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	518	Failed to cache bundle from path: %ls
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	693	Failed to cache engine to working directory.
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	700	Failed to initialize COM on cache thread.
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	701	Failed to get cache thread exit code.
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	702	Failed to wait for cache thread to terminate.
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	706	Failed to create cache thread.
keyword	payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	729	Failed to concat payload cache path.
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	730	Failed to get completed cache path.
keyword	container	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	734	Failed to get manifest stream from container.
keyword	container	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	736	Failed to open attached UX container.
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	740	Failed to detect if payloads are all cached for package: %ls
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	741	UX aborted detect package begin.
keyword	Package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	742	Package type not supported by detect yet.
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	748	Failed to plan clean package.
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	754	Failed to plan dependency actions to register package: %ls
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	755	Failed to plan dependency actions to unregister package: %ls
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	756	Failed to plan execute package.
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	757	UX aborted plan package begin.
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	758	Failed to set default package state.
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	761	Failed to plan layout package.
keyword	payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	781	Failed to write payload unverified path to message buffer.
keyword	payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	786	Failed to write payload id to message buffer.
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	787	Failed to write package id to message buffer.
keyword	container	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	788	Failed to write container id to message buffer.
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	791	Failed to write clean package id to message buffer.
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	800	Invalid package message.
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	823	Invalid data passed to cache or layout payload.
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	824	Failed to cache payload: %ls
keyword	payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	825	Failed to layout payload from: %ls to %ls
keyword	container	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	826	Failed to layout container from: %ls to %ls
keyword	payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	829	Failed to find payload: %ls
keyword	payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	830	Failed to read payload id.
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	831	Failed to find package: %ls
keyword	container	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	832	Failed to find container: %ls
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	833	Failed to read package id.
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	836	Failed to read package id from message buffer.
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	848	Failed to remove from cache package: %ls
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	850	Failed to create pipe and cache pipe.
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	861	Failed to write package log to message buffer.
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	871	Unexpected elevated cache message sent to child process, msg: %u
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	875	Failed to execute EXE package.
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	878	Failed to read exe package.
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	879	Failed to execute MSI package.
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	886	Failed to read package log.
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	888	Failed to execute MSP package.
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	889	Failed to find ordered patch package: %ls
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	890	Failed to read ordered patch package id.
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	894	Failed to execute MSU package.
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	896	Failed to set elevated cache pipe into thread local storage for logging.
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	898	Failed to create elevated cache thread.
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	904	Failed to copy package log path.
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	906	Failed to allocate path for package log.
keyword	container	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	971	Failed to set source path for container.
keyword	container	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	972	UX requested unknown container with id: %ls
keyword	payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	973	Failed to set source path for payload.
keyword	payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	974	UX denied while trying to set source on embedded payload: %ls
keyword	payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	975	UX requested unknown payload with id: %ls
keyword	download	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	977	Failed to set download password.
keyword	download	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	978	Failed to set download user.
keyword	container	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	979	UX did not provide container or payload id.
keyword	download	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	980	Failed to set download URL.
keyword	download	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	981	UX denied while trying to set download URL on embedded payload: %ls
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1003	Failed to grow plan's array of cache actions.
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1004	Failed to grow plan's array of rollback cache actions.
keyword	container	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1005	Failed to append acquire container action to plan.
keyword	container	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1006	Failed to calculate unverified path for container.
keyword	payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1007	Failed to copy unverified path for payload to extract.
keyword	container	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1008	Failed to grow list of payloads to extract from container.
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1021	Failed to append cache action to cache payload.
keyword	container	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1022	Failed to copy container working path for layout.
keyword	container	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1023	Failed to append acquire container action for layout to plan.
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1024	Failed to append cache action to extract payloads from container.
keyword	container	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1025	Failed to copy container unverified path for cache action to extract container.
keyword	module	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1026	Failed to get path for executing module as attached container working path.
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1030	Failed to append execute checkpoint for cache rollback.
keyword	payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1032	Failed to copy unverified path for payload to acquire.
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1033	Failed to append cache action to acquire payload.
keyword	payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1034	Failed to add extract payload to current package.
keyword	container	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1035	Failed to create container extract action.
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1036	Failed while searching for package's container extract action.
keyword	payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1037	Failed to add extract payload action to previous package.
keyword	payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1038	Failed to calculate unverified path for payload.
keyword	payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1039	Failed to plan layout payload.
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1048	Failed to append cache/layout payload action.
keyword	container	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1049	Failed to append layout container action.
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1050	Failed to append cache action.
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1051	Failed to append package start action.
keyword	payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1053	Failed to append payload cache action.
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1054	Failed to append rollback cache action.
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1056	Failed to add plan actions for package: %ls
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1057	Failed to plan cache package.
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1058	Failed to plan slipstream patches for package.
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1059	Failed to calculate plan actions for package: %ls
keyword	package	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1060	Invalid package type.
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1092	Failed to format cache path.
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1099	e:\delivery\dev\wix36_dev11\src\burn\engine\cache.cpp
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1107	Failed to secure cache path: %ls
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1108	Failed to create ACL to secure cache path: %ls
keyword	payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1149	Failed to append SHA1 hash as payload unverified path.
keyword	payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1150	Failed to get working folder for payload.
keyword	container	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1151	Failed to append SHA1 hash as container unverified path.
keyword	container	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1152	Failed to get working folder for container.
keyword	download	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1157	UX aborted on download progress.
keyword	payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1159	Failed to copy UX payload from: '%ls' to: '%ls'
keyword	payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1160	Failed to build payload target path for working copy.
keyword	payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1161	Failed to build payload source path for working copy.
keyword	payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1170	Failed to verify expected payload against actual certificate chain.
keyword	payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1171	Failed authenticode verification of payload: %ls
keyword	payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1172	Failed authenticode verification of payload and seek file pointer: %ls
keyword	payload	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1173	Failed authenticode verification of payload and failed to verify payload hash: %ls
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1174	Failed to create cache directory: %ls
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1175	Failed to get cache directory.
keyword	cache	pts_offline_inventory/reports/payload_investigation/setup_scan/rawscan/2.exe	1176	Failed to secure cache directory: %ls
